,city,room_price,image_count,adult_occupancy,child_occupancy,property_id,num_amenities,zones,descr_len,deluxe,num_simhotel,wifi,ac,breakfast,service_value,acceptance_rate,response_label,Apartment,Homestay,Hotel,House,Lodge,Resort,Spa,Villa
387,Thiruvananthapuram,8832.0,3.0,2.0,2.0,13604.0,9.0,1.0,106.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
388,Noida,3332.0,8.0,2.0,2.0,28109.0,6.0,3.0,136.0,0.0,15.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
389,New Delhi,3556.0,0.0,2.0,0.0,109742.0,4.0,3.0,2.0,0.0,11.0,1.0,1.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
390,Chittorgarh,898.0,4.0,2.0,2.0,56672.0,7.0,3.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
391,Chittorgarh,378.0,4.0,2.0,1.0,112826.0,4.0,3.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,Tonk,1600.0,0.0,1.0,2.0,83954.0,5.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
393,Noida,3400.0,0.0,2.0,2.0,47080.0,1.0,3.0,90.0,1.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
394,New Delhi,1023.0,16.0,2.0,2.0,16692.0,14.0,3.0,72.0,1.0,12.0,1.0,1.0,1.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
395,New Delhi,5485.0,0.0,2.0,2.0,91434.0,1.0,3.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
396,Thiruvananthapuram,3556.0,12.0,2.0,2.0,10274.0,1.0,1.0,153.0,0.0,3.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
397,New Delhi,1417.0,2.0,2.0,0.0,112390.0,2.0,3.0,25.0,0.0,10.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
398,Tonk,700.0,0.0,1.0,2.0,36626.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
399,New Delhi,1778.0,8.0,2.0,2.0,14498.0,1.0,3.0,97.0,0.0,11.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
400,Supaul,445.0,4.0,2.0,2.0,79866.0,5.0,2.0,61.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
401,New Delhi,1889.0,3.0,1.0,0.0,112970.0,0.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
402,New Delhi,2778.0,0.0,1.0,2.0,83436.0,6.0,3.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
403,Tonk,545.0,0.0,2.0,2.0,48038.0,4.0,3.0,131.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
404,Chittorgarh,889.0,25.0,1.0,2.0,36498.0,4.0,3.0,135.0,1.0,12.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
405,Chittaurgarh,1000.0,5.0,2.0,2.0,61920.0,2.0,3.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
406,New Delhi,2362.0,0.0,2.0,0.0,112080.0,4.0,3.0,29.0,0.0,13.0,1.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
407,Chittaurgarh,1778.0,14.0,1.0,2.0,61746.0,2.0,3.0,85.0,0.0,12.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
408,Thiruvananthapuram,2000.0,7.0,2.0,2.0,109966.0,5.0,1.0,0.0,1.0,12.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
409,New Delhi,2298.0,5.0,1.0,2.0,80722.0,4.0,3.0,0.0,1.0,12.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
410,New Delhi,3778.0,0.0,2.0,0.0,109756.0,4.0,3.0,27.0,0.0,10.0,1.0,1.0,1.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
411,Coimbatore,4379.0,104.0,1.0,2.0,41906.0,4.0,1.0,152.0,0.0,0.0,1.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
412,New Delhi,3500.0,7.0,1.0,2.0,39566.0,8.0,3.0,131.0,0.0,13.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
413,New Delhi,4445.0,0.0,2.0,2.0,106370.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,New Delhi,8889.0,0.0,2.0,0.0,112768.0,2.0,3.0,22.0,0.0,11.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
415,New Delhi,2362.0,0.0,2.0,0.0,112078.0,4.0,3.0,31.0,0.0,13.0,1.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
416,New Delhi,2640.0,0.0,2.0,2.0,103002.0,1.0,3.0,0.0,1.0,10.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
417,New Delhi,1629.0,0.0,2.0,2.0,109814.0,4.0,3.0,0.0,0.0,10.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
418,New Delhi,1067.0,11.0,2.0,2.0,13099.0,6.0,3.0,137.0,0.0,11.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
419,Chittorgarh,662.0,5.0,2.0,1.0,112942.0,3.0,3.0,24.0,0.0,4.0,0.0,1.0,1.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
420,New Delhi,1417.0,1.0,2.0,0.0,112420.0,2.0,3.0,24.0,0.0,10.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
421,New Delhi,1417.0,1.0,2.0,0.0,112394.0,2.0,3.0,19.0,0.0,10.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
422,New Delhi,1667.0,11.0,2.0,2.0,92446.0,4.0,3.0,0.0,1.0,13.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
423,Noida,1667.0,0.0,2.0,2.0,79060.0,2.0,3.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
424,New Delhi,1500.0,7.0,2.0,2.0,13954.0,5.0,3.0,89.0,0.0,16.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
425,New Delhi,1334.0,0.0,2.0,0.0,112070.0,1.0,3.0,28.0,0.0,11.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
426,New Delhi,1067.0,1.0,2.0,0.0,111618.0,0.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
427,New Delhi,4113.0,12.0,2.0,2.0,21253.0,9.0,3.0,56.0,0.0,12.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
428,New Delhi,778.0,2.0,2.0,2.0,47996.0,4.0,3.0,89.0,0.0,12.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
429,New Delhi,3334.0,15.0,1.0,2.0,12789.0,9.0,3.0,134.0,0.0,5.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
430,Chittorgarh,945.0,8.0,2.0,1.0,112742.0,5.0,3.0,23.0,0.0,8.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
431,New Delhi,2000.0,6.0,2.0,2.0,61916.0,8.0,3.0,73.0,1.0,14.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
432,New Delhi,1889.0,1.0,2.0,0.0,111620.0,1.0,3.0,17.0,0.0,14.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
433,New Delhi,3778.0,11.0,2.0,0.0,105462.0,4.0,3.0,111.0,0.0,9.0,1.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
434,Thiruvananthapuram,834.0,10.0,2.0,0.0,110486.0,3.0,1.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
435,New Delhi,2223.0,0.0,2.0,2.0,106118.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
436,New Delhi,1889.0,0.0,2.0,0.0,110528.0,6.0,3.0,34.0,0.0,13.0,1.0,1.0,1.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,New Delhi,103889.0,0.0,2.0,0.0,112606.0,2.0,3.0,12.0,0.0,0.0,1.0,1.0,0.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,New Delhi,3780.0,6.0,2.0,2.0,78814.0,5.0,3.0,0.0,1.0,11.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
439,New Delhi,8889.0,0.0,2.0,0.0,112772.0,2.0,3.0,24.0,0.0,11.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
440,New Delhi,4228.0,11.0,1.0,2.0,79682.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
441,Chittaurgarh,889.0,5.0,1.0,1.0,68310.0,2.0,3.0,35.0,0.0,11.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
442,Tonk,356.0,0.0,1.0,1.0,62068.0,5.0,3.0,103.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
443,New Delhi,5556.0,0.0,4.0,2.0,106372.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,Thiruvananthapuram,2556.0,6.0,1.0,2.0,10483.0,2.0,1.0,135.0,0.0,6.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
445,New Delhi,2778.0,0.0,1.0,2.0,102862.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
446,New Delhi,10389.0,0.0,2.0,0.0,112604.0,2.0,3.0,26.0,0.0,4.0,1.0,1.0,0.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,New Delhi,2740.0,7.0,1.0,2.0,13293.0,7.0,3.0,111.0,1.0,12.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
448,New Delhi,3500.0,3.0,2.0,2.0,80412.0,6.0,3.0,41.0,0.0,9.0,0.0,1.0,0.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,New Delhi,1112.0,0.0,1.0,2.0,100926.0,1.0,3.0,0.0,1.0,14.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
450,New Delhi,1689.0,0.0,2.0,2.0,93246.0,1.0,3.0,0.0,1.0,11.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
451,New Delhi,1000.0,4.0,2.0,2.0,86110.0,7.0,3.0,0.0,1.0,10.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
452,Mandawa,2250.0,6.0,2.0,2.0,57734.0,8.0,3.0,134.0,1.0,7.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
453,Varanasi,3889.0,0.0,1.0,1.0,884.0,7.0,0.0,115.0,0.0,8.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
454,Latur,889.0,0.0,1.0,1.0,52882.0,2.0,1.0,76.0,0.0,9.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
455,Thrissur,2663.0,7.0,1.0,2.0,17204.0,1.0,1.0,135.0,0.0,9.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
456,Varanasi,934.0,0.0,2.0,2.0,47304.0,2.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
457,Varanasi,2362.0,12.0,1.0,2.0,33350.0,2.0,0.0,81.0,1.0,10.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
458,Tiruchirappalli,1888.0,16.0,1.0,2.0,28135.0,5.0,1.0,130.0,0.0,8.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
459,Varanasi,2500.0,14.0,2.0,2.0,44460.0,3.0,0.0,104.0,0.0,2.0,1.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
460,Varanasi,378.0,4.0,2.0,2.0,90678.0,3.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
461,Varanasi,14056.0,11.0,2.0,2.0,23645.0,6.0,0.0,130.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
462,Varanasi,1700.0,0.0,1.0,2.0,80422.0,2.0,0.0,193.0,0.0,10.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
463,Alappuzha,1056.0,56.0,1.0,2.0,12493.0,7.0,1.0,131.0,0.0,8.0,1.0,1.0,1.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
464,Thrissur,907.0,5.0,1.0,1.0,33016.0,5.0,1.0,114.0,0.0,6.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
465,Kozhikode,3916.0,16.0,1.0,2.0,16332.0,1.0,1.0,100.0,0.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
466,Latur,545.0,0.0,2.0,2.0,75734.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
467,Varanasi,778.0,10.0,2.0,2.0,48872.0,4.0,0.0,131.0,0.0,10.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
468,Patna,1729.0,80.0,2.0,2.0,73414.0,2.0,2.0,89.0,0.0,11.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
469,Thrissur,2904.0,4.0,2.0,2.0,63604.0,1.0,1.0,105.0,1.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
470,Yamunanagar,1685.0,0.0,1.0,1.0,69352.0,6.0,3.0,105.0,0.0,6.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
471,Yamuna Nagar,2166.0,10.0,2.0,2.0,55536.0,2.0,3.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
472,Tiruchirappalli,2249.0,22.0,1.0,2.0,19727.0,3.0,1.0,141.0,0.0,0.0,1.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
473,Tiruchirappalli,2478.0,7.0,2.0,2.0,104640.0,8.0,1.0,665.0,0.0,10.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
474,Varanasi,945.0,1.0,2.0,0.0,107620.0,3.0,0.0,13.0,0.0,13.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
475,Rajahmundry,1039.0,6.0,2.0,2.0,106630.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
476,Yamunanagar,500.0,0.0,1.0,1.0,69564.0,2.0,3.0,111.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
477,Tiruchirappalli,1667.0,0.0,1.0,2.0,14398.0,1.0,1.0,98.0,0.0,11.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
478,Patna,3839.0,18.0,1.0,2.0,43130.0,1.0,2.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
479,Varanasi,650.0,39.0,2.0,2.0,16678.0,6.0,0.0,115.0,0.0,14.0,1.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
480,Kozhikode,3606.0,5.0,2.0,2.0,10977.0,1.0,1.0,184.0,0.0,3.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
481,Tiruchirappalli,778.0,34.0,1.0,2.0,28301.0,5.0,1.0,68.0,0.0,11.0,1.0,1.0,0.0,0.0,50.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
482,Latur,1450.0,10.0,2.0,2.0,30645.0,5.0,1.0,102.0,1.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
483,Lonar,556.0,0.0,2.0,2.0,15246.0,2.0,1.0,142.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
484,Kovvur,378.0,3.0,1.0,1.0,57608.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
485,Tiruchirappalli,1090.0,14.0,1.0,1.0,22105.0,2.0,1.0,110.0,0.0,9.0,0.0,1.0,0.0,0.0,75.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
486,Begusarai,1144.0,0.0,2.0,2.0,38080.0,2.0,2.0,85.0,0.0,2.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
487,Varanasi,667.0,0.0,2.0,2.0,47494.0,1.0,0.0,66.0,0.0,16.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
488,Alappuzha,1327.0,0.0,1.0,1.0,71008.0,4.0,1.0,95.0,0.0,11.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
489,Varanasi,709.0,0.0,2.0,2.0,33010.0,6.0,0.0,109.0,0.0,11.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
490,Thrissur,1160.0,16.0,2.0,2.0,12291.0,4.0,1.0,88.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
491,Mandawa,4445.0,10.0,2.0,2.0,43164.0,3.0,3.0,139.0,1.0,0.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
492,Imphal,1950.0,0.0,1.0,2.0,16446.0,8.0,2.0,119.0,0.0,2.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
493,Yamunanagar,1067.0,0.0,2.0,2.0,71982.0,2.0,3.0,99.0,0.0,2.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
494,Varanasi,3300.0,0.0,1.0,2.0,36484.0,2.0,0.0,110.0,1.0,13.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
495,Thrissur,1520.0,2.0,2.0,2.0,42680.0,8.0,1.0,80.0,0.0,9.0,1.0,1.0,0.0,0.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
496,Lalitpur,550.0,0.0,2.0,2.0,68402.0,5.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
497,Rajahmundry,1383.0,0.0,2.0,2.0,26903.0,5.0,1.0,123.0,0.0,6.0,0.0,1.0,0.0,0.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
498,Kozhikode,1026.0,5.0,1.0,1.0,58886.0,2.0,1.0,125.0,0.0,9.0,0.0,1.0,0.0,0.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
499,Varanasi,556.0,9.0,2.0,2.0,48848.0,1.0,0.0,120.0,0.0,12.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
500,Tiruchirappalli,1200.0,20.0,3.0,2.0,28227.0,1.0,1.0,67.0,0.0,4.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
501,Varanasi,4000.0,6.0,2.0,2.0,66408.0,1.0,0.0,106.0,1.0,4.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
502,Varanasi,1067.0,11.0,1.0,2.0,90846.0,4.0,0.0,92.0,0.0,9.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
503,Kurnool,2075.0,9.0,1.0,1.0,28165.0,11.0,1.0,133.0,0.0,5.0,1.0,1.0,1.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
504,Varanasi,1417.0,49.0,2.0,0.0,107272.0,2.0,0.0,43.0,0.0,9.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
505,Thrissur,3359.0,6.0,2.0,2.0,77654.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
506,Thrissur,2223.0,11.0,1.0,2.0,770.0,2.0,1.0,110.0,0.0,7.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
507,Patna,2000.0,27.0,2.0,2.0,60634.0,2.0,2.0,368.0,0.0,12.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
508,Rajahmundry,2343.0,12.0,1.0,2.0,13876.0,1.0,1.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
509,Varanasi,1778.0,5.0,1.0,0.0,111372.0,5.0,0.0,13.0,0.0,9.0,1.0,1.0,1.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
510,Lonavala,13334.0,5.0,15.0,2.0,51236.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
511,Varanasi,1334.0,8.0,2.0,2.0,75006.0,2.0,0.0,28.0,1.0,10.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
512,Patna,1290.0,22.0,1.0,1.0,19275.0,3.0,2.0,99.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
513,Varanasi,1067.0,12.0,1.0,1.0,69588.0,2.0,0.0,118.0,0.0,12.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
514,Varanasi,719.0,10.0,2.0,2.0,69632.0,2.0,0.0,100.0,0.0,11.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
515,Sikar,1245.0,32.0,2.0,2.0,115128.0,12.0,3.0,19.0,0.0,0.0,1.0,1.0,1.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
516,Kozhikode,2558.0,6.0,1.0,2.0,10963.0,5.0,1.0,120.0,0.0,2.0,1.0,1.0,1.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
